id,user_id,paper_id,comments,is_relevant,type
2251,1,785,,,
2252,1,786,,,
2253,1,787,,,
2254,1,788,,,
2255,1,789,,,
2256,1,790,,,
2257,1,791,,,
2258,1,792,,,
2259,1,793,,,
2260,1,794,,,
2261,1,795,,,
2262,1,796,,,
2263,1,797,,,
2264,1,798,,,
2265,1,799,,0,Survey
2266,1,800,,,
2267,1,801,,,
2268,1,802,,,
2269,1,803,,,
2270,1,804,,,
2271,1,805,,,
2272,1,806,,0,
2273,1,807,,,
2274,1,808,,,
2275,1,809,,,
2276,1,810,,,
2277,1,811,,,
2278,1,812,,,
2279,1,813,,,
2280,1,814,,,
2281,1,815,,,
2282,1,816,,,
2283,1,817,,0,Survey
2284,1,818,,,
2285,1,819,,,
2286,1,820,,,
2287,1,821,,,
2288,1,822,,,
2289,1,823,,,
2290,1,824,,,
2291,1,825,,,
2292,1,826,,,
2293,1,827,,,
2294,1,828,,,
2295,1,829,,,
2296,1,830,,,
2297,1,831,,,
2298,1,832,,,
2299,1,833,,,
2300,1,834,,,
2301,1,835,,,
2302,1,836,,,
2303,1,837,,,
2304,1,838,,,
2305,1,839,,,
2306,1,840,,,
2307,1,841,,,
2308,1,842,,,
2309,1,843,,,
2310,1,844,,0,
2311,1,845,,,
2312,1,846,,,
2313,1,847,,0,
2314,1,848,,0,
2315,1,849,,,
2316,1,850,,,
2317,1,851,,,
2318,1,852,,,
2319,1,853,,,
2320,1,854,,,
2321,1,855,,1,
2322,1,856,,,
2323,1,857,,0,
2324,1,858,,,
2325,1,859,,,
2326,1,860,,,
2327,1,861,,,
2328,1,862,,,
2329,1,863,,,
2330,1,864,,,
2331,1,865,,,
2332,1,866,,,
2333,1,867,,,
2334,1,868,,,
2335,1,869,,,
2336,1,870,,,
2337,1,871,,0,Survey
2338,1,872,,,
2339,1,873,,,
2340,1,874,,,
2341,1,875,,,
2342,1,876,,,
2343,1,877,,,
2344,1,878,,,
2345,1,879,,,
2346,1,880,,,
2347,1,881,,,
2348,1,882,,,
2349,1,883,,,
2350,1,884,,,
2351,1,885,,,
2352,1,886,,,
2353,1,887,,,
2354,1,888,,,
2355,1,889,,,
2356,1,890,,,
2357,1,891,,,
2358,1,892,,,
2359,1,893,,,
2360,1,894,,,
2361,1,895,,,
2362,1,896,,,
2363,1,897,,,
2364,1,898,,,
2365,1,899,,,
2366,1,900,,,
2367,1,901,,,
2368,1,902,,,
2369,1,903,,,
2370,1,904,,,
2371,1,905,,,
2372,1,906,,,
2373,1,907,,,
2374,1,908,,,
2375,1,909,,,
2376,1,910,,,
2377,1,911,,,
2378,1,912,,,
2379,1,913,,,
2380,1,914,,,
2381,1,915,,,
2382,1,916,,,
2383,1,917,,,
2384,1,918,,,
2385,1,919,,,
2386,1,920,,,
2387,1,921,,,
2388,1,922,,,
2389,1,923,,,
2390,1,924,,,
2391,1,925,,,
2392,1,926,,,
2393,1,927,,,
2394,1,928,,,
2395,1,929,,,
2396,1,930,,,
2397,1,931,,,
2398,1,932,,,
2399,1,933,,,
2400,1,934,,,
2401,1,935,,,
2402,1,936,,,
2403,1,937,,,
2404,1,938,,,
2405,1,939,,,
2406,1,940,,,
2407,1,941,,,
2408,1,942,,,
2409,1,943,,,
2410,1,944,,,
2411,1,945,,,
2412,1,946,,,
2413,1,947,,,
2414,1,948,,,
2415,1,949,,,
2416,1,950,,,
2417,1,951,,,
2418,1,952,,,
2419,1,953,,,
2420,1,954,,,
2421,1,955,,,
2422,1,956,,,
2423,1,957,,,
2424,1,958,,,
2425,1,959,,0,Survey
2426,1,960,,,
2427,1,961,,,
2428,1,962,,,
2429,1,963,,,
2430,1,964,,,
2431,1,965,,,
2432,1,966,,,
2433,1,967,,,
2434,1,968,,,
2435,1,969,,,
2436,1,970,,,
2437,1,971,,,
2438,1,972,,,
2439,1,973,,,
2440,1,974,,0,
2441,1,975,,,
2442,1,976,,,
2443,1,977,,,
2444,1,978,,,
2445,1,979,,,
2446,1,980,,,
2447,1,981,,,
2448,1,982,,,
2449,1,983,,,
2450,1,984,,,
2451,1,985,,,
2452,1,986,,,
2453,1,987,,,
2454,1,988,,,
2455,1,989,,,
2456,1,990,,,
2457,1,991,,,
2458,1,992,,,
2459,1,993,,,
2460,1,994,,,
2461,1,995,,,
2462,1,996,,,
2463,1,997,,,
2464,1,998,,,
2465,1,999,,0,Survey
2466,1,1000,,,
2467,1,1001,,,
2468,1,1002,,1,
2469,1,1003,,,
2470,1,1004,,,
2471,1,1005,,,
2472,1,1006,,,
2473,1,1007,,,
2474,1,1008,,,
2475,1,1009,,,
2476,1,1010,,,
2477,1,1011,,,
2478,1,1012,,,
2479,1,1013,,,
2480,1,1014,,,
2481,1,1015,,,
2482,1,1016,,,
2483,1,1017,,,
2484,1,1018,,,
2485,1,1019,,,
2486,1,1020,,,
2487,1,1021,,,
2488,1,1022,,,
2489,1,1023,,,
2490,1,1024,,,
2491,1,1025,,0,Survey
2492,1,1026,,,
2493,1,1027,,,
2494,1,1028,,1,
2495,1,1029,,,
2496,1,1030,,,
2497,1,1031,,,
2498,1,1032,,,
2499,1,1033,,,
2500,1,1034,,,
2501,1,1035,,0,Survey
2502,1,1036,,,
2503,1,1037,,,
2504,1,1038,,,
2505,1,1039,,,
2506,1,1040,,,
2507,1,1041,,,
2508,1,1042,,,
2509,1,1043,,,
2510,1,1044,,,
2511,1,1045,,,
2512,1,1046,,,
2513,1,1047,,,
2514,1,1048,,,
2515,1,1049,,,
2516,1,1050,,,
2517,1,1051,,,
2518,1,1052,,,
2519,1,1053,,0,
2520,1,1054,,0,
2521,1,1055,,,
2522,1,1056,,,
2523,1,1057,,,
2524,1,1058,,,
2525,1,1059,,,
2526,1,1060,,,
2527,1,1061,,,
2528,1,1062,,,
2529,1,1063,,,
2530,1,1064,,,
2531,1,1065,,,
2532,1,1066,,,
2533,1,1067,,,
2534,1,1068,,,
2535,1,1069,,,
2536,1,1070,,,
2537,1,1071,,,
2538,1,1072,,,
2539,1,1073,,,
2540,1,1074,,,
2541,1,1075,,,
2542,1,1076,,,
2543,1,1077,,,
2544,1,1078,,,
2545,1,1079,,,
2546,1,1080,,,
2547,1,1081,,,
2548,1,1082,,,
2549,1,1083,,,
2550,1,1084,,,
2551,1,1085,,,
2552,1,1086,,0,Survey
2553,1,1087,,,
2554,1,1088,,,
2555,1,1089,,,
2556,1,1090,,,
2557,1,1091,,,
2558,1,1092,,,
2559,1,1093,,,
2560,1,1094,,,
2561,1,1095,,,
2562,1,1096,,,
2563,1,1097,,,
2564,1,1098,,,
2565,1,1099,,,
2566,1,1127,,,
2567,1,1128,,,
2568,1,1129,,,
2569,1,1130,,,
2570,1,1131,,,
2571,1,1132,,,
2572,1,1133,,,
2573,1,1134,,,
2574,1,1135,,,
2575,1,1136,,,
2576,1,1137,,,
2577,1,1138,,,
2578,1,1139,,,
2579,1,1140,,,
2580,1,1141,,0,
2581,1,1142,,,
2582,1,1164,,,
2583,1,1165,,,
2584,1,1166,,,
2585,1,1167,,,
2586,1,1168,,,
2587,1,1169,,,
2588,1,1170,,,
2589,1,1171,,,
2590,1,1172,,,
2591,1,1173,,,
2592,1,1174,,,
2593,1,1175,,,
2594,1,1176,,,
2595,1,1177,,,
2596,1,1178,,,
2597,1,1179,,0,
2598,1,1180,,,
2599,1,1181,,0,
2600,1,1182,,0,
2601,1,1183,,0,Survey
2602,1,1184,,,
2603,1,1185,,,
2604,1,1186,,,
2605,1,1187,,0,Survey
2606,1,1188,,,
2607,1,1189,,,
2608,1,1190,,,
2609,1,1191,,,
2610,1,1192,,,
2611,1,1193,,,
2612,1,1194,,,
2613,1,1195,,,
2614,1,1196,,,
2615,1,1197,,,
2616,1,1198,,,
2617,1,1199,,,
2618,1,1208,,,
2619,1,1209,,,
2620,1,1210,,,
2621,1,1211,,,
2622,1,1212,,,
2623,1,1213,,,
2624,1,1214,,,
2625,1,1215,,,
2626,1,1216,,0,
2627,1,1217,,,
2628,1,1218,,,
2629,1,1219,,,
2630,1,1220,,,
2631,1,1221,,,
2632,1,1222,,,
2633,1,1223,,,
2634,1,1224,,,
2635,1,1225,,,
2636,1,1226,,,
2637,1,1227,,,
2638,1,1228,,,
2639,1,1229,,0,
2640,1,1230,,0,
2641,1,1231,,,
2642,1,1232,,,
2643,1,1233,,0,
2644,1,1234,,,
2645,1,1235,,,
2646,1,1238,,,
2647,1,1239,,0,
2648,1,1240,,0,
2649,1,1241,,0,
2650,1,1242,,,
2651,1,1243,,,
2652,1,1244,,,
2653,1,1245,,0,
2654,1,1246,,0,
2655,1,1247,,,
2656,1,1248,,0,Survey
2657,1,1249,,,
2658,1,1250,,0,
2659,1,1251,,,
2660,1,1252,,,
2661,1,1253,,,
2662,1,1254,,,
2663,1,1256,,,
2664,1,1257,,,
2665,1,1258,,0,
2666,1,1259,,,
2667,1,1260,,,
2668,1,1261,,,
2669,1,1262,,,
2670,1,1263,,,
2671,1,1264,,,
2672,1,1265,,,
2673,1,1266,,,
2674,1,1267,,,
2675,1,1268,,,
2676,1,1269,,,
2677,1,1270,,,
2678,1,1271,,,
2679,1,1272,,,
2680,1,1273,,,
2681,1,1274,,,
2682,1,1275,,,
2683,1,1277,,,
2684,1,1278,,0,Survey
2685,1,1279,,,
2686,1,1280,,,
2687,1,1281,,,
2688,1,1282,,0,Survey
2689,1,1283,,0,
2690,1,1284,,0,
2691,1,1285,,0,
2692,1,1286,,,
2693,1,1287,,,
2694,1,1288,,0,
2695,1,1289,,0,
2696,1,1290,,,
2697,1,1291,,,
2698,1,1292,,,
2699,1,1293,,,
2700,1,1294,,,
2701,1,1295,,,
2702,1,1296,,,
2703,1,1297,,0,Survey
2704,1,1298,,,
2705,1,1299,,0,
2706,1,1300,,,
2707,1,1301,,,
2708,1,1302,,,
2709,1,1303,,,
2710,1,1304,,,
2711,1,1305,,,
2712,1,1306,,,
2713,1,1308,,,
2714,1,1309,,,
2715,1,1310,,,
2716,1,1311,,,
2717,1,1312,,,
2718,1,1313,,,
2719,1,1314,,0,
2720,1,1315,,,
2721,1,1316,,,
2722,1,1317,,,
2723,1,1318,,,
2724,1,1319,,,
2725,1,1320,,,
2726,1,1321,,,
2727,1,1322,,,
2728,1,1323,,0,Survey
2729,1,1324,,,
2730,1,1325,,,
2731,1,1326,,0,
2732,1,1327,,,
2733,1,1328,,0,
2734,1,1329,,0,
2735,1,1330,,0,
2736,1,1331,,0,
2737,1,1332,,0,Survey
2738,1,1333,,,
2739,1,1334,,,
2740,1,1335,,,
2741,1,1336,,,
2742,1,1337,,,
2743,1,1338,,,
2744,1,1339,,,
2745,1,1340,,,
2746,1,1341,,,
2747,1,1342,,,
2748,1,1343,,,
2749,1,1344,,0,
2750,1,1345,,,
2751,1,1346,,,
2752,1,1347,,,
2753,1,1348,,,
2754,1,1349,,,
2755,1,1350,,,
2756,1,1351,,0,Survey
2757,1,1352,,0,Survey
2758,1,1353,,,
2759,1,1354,,,
2760,1,1355,,,
2761,1,1356,,,
2762,1,1357,,,
2763,1,1358,,,
2764,1,1359,,,
2765,1,1360,,,
2766,1,1361,,,
2767,1,1362,,,
2768,1,1363,,,
2769,1,1364,,,
2770,1,1365,,,
2771,1,1366,,,
2772,1,1367,,,
2773,1,1368,,,
2774,1,1369,,,
2775,1,1370,,,
2776,1,1371,,,
2777,1,1372,,,
2778,1,1373,,,
2779,1,1374,,,
2780,1,1375,,,
2781,1,1376,,,
2782,1,1377,,,
2783,1,1378,,,
2784,1,1379,,,
2785,1,1380,,,
2786,1,1381,,0,
2787,1,1382,,,
2788,1,1383,,0,
2789,1,1384,,,
2790,1,1385,,0,Survey
2791,1,1386,,,
2792,1,1387,,,
2793,1,1388,,,
2794,1,1389,,,
2795,1,1390,,0,
2796,1,1391,,,
2797,1,1392,,,
2798,1,1393,,,
2799,1,1394,,,
2800,1,1395,,,
2801,1,1396,,,
2802,1,1398,,,
2803,1,1399,,,
2804,1,1400,,,
2805,1,1401,,,
2806,1,1402,,,
2807,1,1403,,,
2808,1,1404,,,
2809,1,1405,,,
2810,1,1406,,,
2811,1,1407,,,
2812,1,1408,,,
2813,1,1409,,,
2814,1,1410,,,
2815,1,1411,,,
2816,1,1412,,,
2817,1,1413,,,
2818,1,1414,,0,Survey
2819,1,1415,,,
2820,1,1416,,,
2821,1,1417,,,
2822,1,1418,,,
2823,1,1419,,,
2824,1,1420,,,
2825,1,1421,,,
2826,1,1422,,,
2827,1,1424,,0,Survey
2828,1,1425,,,
2829,1,1426,,,
2830,1,1427,,,
2831,1,1428,,,
2832,1,1429,,,
2833,1,1430,,0,
2834,1,1431,,0,
2835,1,1432,,,
2836,1,1433,,,
2837,1,1434,,,
2838,1,1435,,,
2839,1,1436,,,
2840,1,1437,,,
2841,1,1438,,,
2842,1,1439,,,
2843,1,1440,,,
2844,1,1441,,,
2845,1,1442,,,
2846,1,1443,,,
2847,1,1444,,,
2848,1,1445,,,
2849,1,1446,,,
2850,1,1447,,,
2851,1,1448,,,
2852,1,1449,,,
2853,1,1450,,,
2854,1,1451,,,
2855,1,1452,,,
2856,1,1453,,,
2857,1,1454,,,
2858,1,1455,,,
2859,1,1456,,0,
2860,1,1457,,0,Survey
2861,1,1458,,,
2862,1,1459,,,
2863,1,1460,,,
2864,1,1461,,,
2865,1,1462,,,
2866,1,1463,,,
2867,1,1464,,,
2868,1,1465,,,
2869,1,1466,,,
2870,1,1467,,0,
2871,1,1468,,,
2872,1,1469,,,
2873,1,1470,,,
2874,1,1471,,,
2875,1,1472,,,
2876,1,1473,,,
2877,1,1474,,,
2878,1,1475,,,
2879,1,1477,,,
2880,1,1478,,,
2881,1,1479,,,
2882,1,1480,,,
2883,1,1481,,,
2884,1,1482,,,
2885,1,1483,,,
2886,1,1484,,,
2887,1,1485,,,
2888,1,1486,,,
2889,1,1488,,,
2890,1,1489,,,
2891,1,1490,,,
2892,1,1491,,,
2893,1,1492,,,
2894,1,1493,,,
2895,1,1494,,,
2896,1,1495,,,
2897,1,1496,,,
2898,1,1497,,,
2899,1,1498,,,
2900,1,1500,,,
2901,1,1501,,,
2902,1,1502,,,
2903,1,1503,,,
2904,1,1504,,,
2905,1,1505,,,
2906,1,1506,,,
2907,1,1507,,,
2908,1,1508,,,
2909,1,1509,,,
2910,1,1510,,,
2911,1,1511,,,
2912,1,1512,,,
2913,1,1513,,,
2914,1,1514,,,
2915,1,1515,,,
2916,1,1516,,,
2917,1,1517,,,
2918,1,1518,,,
2919,1,1519,,,
2920,1,1520,,,
2921,1,1521,,,
2922,1,1522,,,
2923,1,1523,,,
2924,1,1524,,,
2925,1,1525,,,
2926,1,1526,,,
2927,1,1527,,,
2928,1,1528,,,
2929,1,1529,,0,
2930,1,1530,,,
2931,1,1531,,,
2932,1,1532,,,
2933,1,1533,,,
2934,1,1534,,,
2935,1,1535,,,
2936,1,1536,,,
2937,1,1537,,,
2938,1,1538,,,
2939,1,1539,,,
2940,1,1540,,,
2941,1,1541,,,
2942,1,1542,,,
2943,1,1543,,,
2944,1,1544,,,
2945,1,1545,,,
2946,1,1546,,,
2947,1,1547,,,
2948,1,1548,,,
2949,1,1549,,,
2950,1,1550,,,
2951,1,1551,,,
2952,1,1552,,,
2953,1,1553,,,
2954,1,1554,,,
2955,1,1555,,,
2956,1,1556,,0,Survey
2957,1,1557,,,